location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,latest_day
Egypt,EGY,2021-03-22,NA,NA,NA,NA,2915,NA,NA,NA,28,2021-04-18
Egypt,EGY,2021-03-23,NA,NA,NA,NA,2915,NA,NA,NA,28,2021-04-18
Egypt,EGY,2021-03-24,NA,NA,NA,NA,2915,NA,NA,NA,28,2021-04-18
Egypt,EGY,2021-03-25,NA,NA,NA,NA,2915,NA,NA,NA,28,2021-04-18
Egypt,EGY,2021-03-26,NA,NA,NA,NA,2915,NA,NA,NA,28,2021-04-18
Egypt,EGY,2021-03-27,164534,164534,NA,NA,2915,0.16,0.16,NA,28,2021-04-18
Egypt,EGY,2021-03-28,NA,NA,NA,NA,5716,NA,NA,NA,56,2021-04-18
Egypt,EGY,2021-03-29,NA,NA,NA,NA,8516,NA,NA,NA,83,2021-04-18
Egypt,EGY,2021-03-30,NA,NA,NA,NA,11317,NA,NA,NA,111,2021-04-18
Egypt,EGY,2021-03-31,NA,NA,NA,NA,14118,NA,NA,NA,138,2021-04-18
Egypt,EGY,2021-04-01,NA,NA,NA,NA,16919,NA,NA,NA,165,2021-04-18
Egypt,EGY,2021-04-02,NA,NA,NA,NA,19720,NA,NA,NA,193,2021-04-18
Egypt,EGY,2021-04-03,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-04,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-05,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-06,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-07,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-08,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-09,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-10,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-11,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-12,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-13,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-14,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-15,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-16,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-17,NA,NA,NA,NA,22521,NA,NA,NA,220,2021-04-18
Egypt,EGY,2021-04-18,660000,660000,NA,NA,22521,0.64,0.64,NA,220,2021-04-18
Equatorial Guinea,GNQ,2021-03-16,6565,5765,800,NA,NA,0.47,0.41,0.06,NA,2021-04-28
Equatorial Guinea,GNQ,2021-03-17,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-18,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-19,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-20,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-21,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-22,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-23,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-24,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-25,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-26,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-27,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-28,NA,NA,NA,NA,430,NA,NA,NA,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-29,12155,9748,2407,NA,430,0.87,0.69,0.17,306,2021-04-28
Equatorial Guinea,GNQ,2021-03-30,NA,NA,NA,NA,460,NA,NA,NA,328,2021-04-28
Equatorial Guinea,GNQ,2021-03-31,NA,NA,NA,NA,490,NA,NA,NA,349,2021-04-28
Equatorial Guinea,GNQ,2021-04-01,14080,11090,2990,NA,521,1,0.79,0.21,371,2021-04-28
Equatorial Guinea,GNQ,2021-04-02,NA,NA,NA,NA,638,NA,NA,NA,455,2021-04-28
Equatorial Guinea,GNQ,2021-04-03,NA,NA,NA,NA,756,NA,NA,NA,539,2021-04-28
Equatorial Guinea,GNQ,2021-04-04,NA,NA,NA,NA,874,NA,NA,NA,623,2021-04-28
Equatorial Guinea,GNQ,2021-04-05,NA,NA,NA,NA,991,NA,NA,NA,706,2021-04-28
Equatorial Guinea,GNQ,2021-04-06,NA,NA,NA,NA,1079,NA,NA,NA,769,2021-04-28
Equatorial Guinea,GNQ,2021-04-07,NA,NA,NA,NA,1166,NA,NA,NA,831,2021-04-28
Equatorial Guinea,GNQ,2021-04-08,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-09,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-10,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-11,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-12,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-13,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-14,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-15,NA,NA,NA,NA,1254,NA,NA,NA,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-16,32884,27579,5305,NA,1254,2.34,1.97,0.38,894,2021-04-28
Equatorial Guinea,GNQ,2021-04-17,NA,NA,NA,NA,1523,NA,NA,NA,1086,2021-04-28
Equatorial Guinea,GNQ,2021-04-18,NA,NA,NA,NA,1792,NA,NA,NA,1277,2021-04-28
Equatorial Guinea,GNQ,2021-04-19,NA,NA,NA,NA,2062,NA,NA,NA,1470,2021-04-28
Equatorial Guinea,GNQ,2021-04-20,45441,38024,7417,NA,2331,3.24,2.71,0.53,1661,2021-04-28
Equatorial Guinea,GNQ,2021-04-21,NA,NA,NA,NA,2892,NA,NA,NA,2061,2021-04-28
Equatorial Guinea,GNQ,2021-04-22,55799,47410,8389,NA,3453,3.98,3.38,0.6,2461,2021-04-28
Equatorial Guinea,GNQ,2021-04-23,NA,NA,NA,NA,3743,NA,NA,NA,2668,2021-04-28
Equatorial Guinea,GNQ,2021-04-24,NA,NA,NA,NA,3764,NA,NA,NA,2683,2021-04-28
Equatorial Guinea,GNQ,2021-04-25,NA,NA,NA,NA,3785,NA,NA,NA,2698,2021-04-28
Equatorial Guinea,GNQ,2021-04-26,NA,NA,NA,NA,3806,NA,NA,NA,2713,2021-04-28
Equatorial Guinea,GNQ,2021-04-27,NA,NA,NA,NA,3827,NA,NA,NA,2728,2021-04-28
Equatorial Guinea,GNQ,2021-04-28,75518,64646,10872,NA,3557,5.38,4.61,0.77,2535,2021-04-28
Eswatini,SWZ,2021-03-30,0,0,NA,NA,NA,0,0,NA,NA,2021-04-25
Eswatini,SWZ,2021-03-31,NA,NA,NA,NA,3377,NA,NA,NA,2911,2021-04-25
Eswatini,SWZ,2021-04-01,NA,NA,NA,NA,3377,NA,NA,NA,2911,2021-04-25
Eswatini,SWZ,2021-04-02,NA,NA,NA,NA,3377,NA,NA,NA,2911,2021-04-25
Eswatini,SWZ,2021-04-03,NA,NA,NA,NA,3377,NA,NA,NA,2911,2021-04-25
Eswatini,SWZ,2021-04-04,NA,NA,NA,NA,3377,NA,NA,NA,2911,2021-04-25
Eswatini,SWZ,2021-04-05,20262,20262,NA,NA,3377,1.75,1.75,NA,2911,2021-04-25
Eswatini,SWZ,2021-04-06,NA,NA,NA,NA,3244,NA,NA,NA,2796,2021-04-25
Eswatini,SWZ,2021-04-07,NA,NA,NA,NA,3111,NA,NA,NA,2682,2021-04-25
Eswatini,SWZ,2021-04-08,27601,27601,NA,NA,2978,2.38,2.38,NA,2567,2021-04-25
Eswatini,SWZ,2021-04-09,NA,NA,NA,NA,2551,NA,NA,NA,2199,2021-04-25
Eswatini,SWZ,2021-04-10,NA,NA,NA,NA,2124,NA,NA,NA,1831,2021-04-25
Eswatini,SWZ,2021-04-11,NA,NA,NA,NA,1696,NA,NA,NA,1462,2021-04-25
Eswatini,SWZ,2021-04-12,NA,NA,NA,NA,1269,NA,NA,NA,1094,2021-04-25
Eswatini,SWZ,2021-04-13,NA,NA,NA,NA,975,NA,NA,NA,840,2021-04-25
Eswatini,SWZ,2021-04-14,NA,NA,NA,NA,680,NA,NA,NA,586,2021-04-25
Eswatini,SWZ,2021-04-15,NA,NA,NA,NA,386,NA,NA,NA,333,2021-04-25
Eswatini,SWZ,2021-04-16,NA,NA,NA,NA,386,NA,NA,NA,333,2021-04-25
Eswatini,SWZ,2021-04-17,NA,NA,NA,NA,386,NA,NA,NA,333,2021-04-25
Eswatini,SWZ,2021-04-18,NA,NA,NA,NA,386,NA,NA,NA,333,2021-04-25
Eswatini,SWZ,2021-04-19,31846,31846,NA,NA,386,2.74,2.74,NA,333,2021-04-25
Eswatini,SWZ,2021-04-20,32958,32958,NA,1112,490,2.84,2.84,NA,422,2021-04-25
Eswatini,SWZ,2021-04-21,NA,NA,NA,NA,457,NA,NA,NA,394,2021-04-25
Eswatini,SWZ,2021-04-22,33279,33279,NA,NA,425,2.87,2.87,NA,366,2021-04-25
Eswatini,SWZ,2021-04-23,33532,33532,NA,253,406,2.89,2.89,NA,350,2021-04-25
Eswatini,SWZ,2021-04-24,NA,NA,NA,NA,449,NA,NA,NA,387,2021-04-25
Eswatini,SWZ,2021-04-25,34897,34897,NA,NA,491,3.01,3.01,NA,423,2021-04-25
Ethiopia,ETH,2021-04-08,430000,NA,NA,NA,NA,0.37,NA,NA,NA,2021-05-05
Ethiopia,ETH,2021-04-09,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-10,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-11,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-12,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-13,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-14,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-15,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-16,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-17,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-18,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-19,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-20,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-21,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-22,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-23,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-24,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-25,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-26,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-27,NA,NA,NA,NA,32074,NA,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-28,1071485,NA,NA,NA,32074,0.93,NA,NA,279,2021-05-05
Ethiopia,ETH,2021-04-29,1099614,NA,NA,28129,31511,0.96,NA,NA,274,2021-05-05
Ethiopia,ETH,2021-04-30,1114500,NA,NA,14886,29055,0.97,NA,NA,253,2021-05-05
Ethiopia,ETH,2021-05-01,1134885,NA,NA,20385,27385,0.99,NA,NA,238,2021-05-05
Ethiopia,ETH,2021-05-02,1141092,NA,NA,6207,23690,0.99,NA,NA,206,2021-05-05
Ethiopia,ETH,2021-05-03,1168268,NA,NA,27176,22990,1.02,NA,NA,200,2021-05-05
Ethiopia,ETH,2021-05-04,1194578,NA,NA,26310,22167,1.04,NA,NA,193,2021-05-05
Ethiopia,ETH,2021-05-05,1215934,NA,NA,21356,20636,1.06,NA,NA,180,2021-05-05
France,FRA,2020-12-27,19,19,NA,NA,NA,0,0,NA,NA,2021-05-05
France,FRA,2020-12-28,80,80,NA,61,61,0,0,NA,1,2021-05-05
France,FRA,2020-12-29,187,187,NA,107,84,0,0,NA,1,2021-05-05
France,FRA,2020-12-30,303,303,NA,116,95,0,0,NA,1,2021-05-05
France,FRA,2020-12-31,386,386,NA,83,92,0,0,NA,1,2021-05-05
France,FRA,2021-01-01,445,445,NA,59,85,0,0,NA,1,2021-05-05
France,FRA,2021-01-02,517,517,NA,72,83,0,0,NA,1,2021-05-05
France,FRA,2021-01-03,604,604,NA,87,84,0,0,NA,1,2021-05-05
France,FRA,2021-01-04,2069,2069,NA,1465,284,0,0,NA,4,2021-05-05
France,FRA,2021-01-05,7432,7432,NA,5363,1035,0.01,0.01,NA,15,2021-05-05
France,FRA,2021-01-06,18690,18690,NA,11258,2627,0.03,0.03,NA,39,2021-05-05
France,FRA,2021-01-07,47166,47166,NA,28476,6683,0.07,0.07,NA,98,2021-05-05
France,FRA,2021-01-08,83094,83094,NA,35928,11807,0.12,0.12,NA,173,2021-05-05
France,FRA,2021-01-09,93965,93965,NA,10871,13350,0.14,0.14,NA,196,2021-05-05
France,FRA,2021-01-10,99565,99565,NA,5600,14137,0.15,0.15,NA,207,2021-05-05
France,FRA,2021-01-11,138317,138317,NA,38752,19464,0.2,0.2,NA,286,2021-05-05
France,FRA,2021-01-12,198707,198707,NA,60390,27325,0.29,0.29,NA,401,2021-05-05
France,FRA,2021-01-13,262121,262121,NA,63414,34776,0.38,0.38,NA,510,2021-05-05
France,FRA,2021-01-14,341666,341666,NA,79545,42071,0.5,0.5,NA,617,2021-05-05
France,FRA,2021-01-15,408715,408715,NA,67049,46517,0.6,0.6,NA,683,2021-05-05
France,FRA,2021-01-16,429144,428300,844,20429,47883,0.63,0.63,0,703,2021-05-05
France,FRA,2021-01-17,439632,438748,884,10488,48581,0.65,0.64,0,713,2021-05-05
France,FRA,2021-01-18,523982,522910,1072,84350,55095,0.77,0.77,0,808,2021-05-05
France,FRA,2021-01-19,652130,650831,1299,128148,64775,0.96,0.96,0,951,2021-05-05
France,FRA,2021-01-20,786947,785497,1450,134817,74975,1.15,1.15,0,1100,2021-05-05
France,FRA,2021-01-21,941767,940161,1606,154820,85729,1.38,1.38,0,1258,2021-05-05
France,FRA,2021-01-22,1060025,1058196,1829,118258,93044,1.56,1.55,0,1365,2021-05-05
France,FRA,2021-01-23,1097835,1095924,1911,37810,95527,1.61,1.61,0,1402,2021-05-05
France,FRA,2021-01-24,1107257,1105242,2015,9422,95375,1.62,1.62,0,1400,2021-05-05
France,FRA,2021-01-25,1185360,1181843,3517,78103,94483,1.74,1.73,0.01,1386,2021-05-05
France,FRA,2021-01-26,1287741,1280299,7442,102381,90802,1.89,1.88,0.01,1332,2021-05-05
France,FRA,2021-01-27,1399943,1385703,14240,112202,87571,2.05,2.03,0.02,1285,2021-05-05
France,FRA,2021-01-28,1539416,1507635,31781,139473,85378,2.26,2.21,0.05,1253,2021-05-05
France,FRA,2021-01-29,1649736,1598275,51461,110320,84244,2.42,2.35,0.08,1236,2021-05-05
France,FRA,2021-01-30,1683019,1626893,56126,33283,83598,2.47,2.39,0.08,1227,2021-05-05
France,FRA,2021-01-31,1689790,1631755,58035,6771,83219,2.48,2.39,0.09,1221,2021-05-05
France,FRA,2021-02-01,1765299,1683128,82171,75509,82848,2.59,2.47,0.12,1216,2021-05-05
France,FRA,2021-02-02,1876324,1753470,122854,111025,84083,2.75,2.57,0.18,1234,2021-05-05
France,FRA,2021-02-03,1989102,1824269,164833,112778,84166,2.92,2.68,0.24,1235,2021-05-05
France,FRA,2021-02-04,2127862,1904392,223470,138760,84064,3.12,2.79,0.33,1234,2021-05-05
France,FRA,2021-02-05,2244238,1971168,273070,116376,84929,3.29,2.89,0.4,1246,2021-05-05
France,FRA,2021-02-06,2276883,1992405,284478,32645,84838,3.34,2.92,0.42,1245,2021-05-05
France,FRA,2021-02-07,2288145,1997219,290926,11262,85479,3.36,2.93,0.43,1254,2021-05-05
France,FRA,2021-02-08,2383988,2042950,341038,95843,88384,3.5,3,0.5,1297,2021-05-05
France,FRA,2021-02-09,2530934,2107546,423388,146946,93516,3.71,3.09,0.62,1372,2021-05-05
France,FRA,2021-02-10,2687219,2176537,510682,156285,99731,3.94,3.19,0.75,1463,2021-05-05
France,FRA,2021-02-11,2882539,2261663,620876,195320,107811,4.23,3.32,0.91,1582,2021-05-05
France,FRA,2021-02-12,3035505,2338927,696578,152966,113038,4.45,3.43,1.02,1659,2021-05-05
France,FRA,2021-02-13,3075736,2360486,715250,40231,114122,4.51,3.46,1.05,1675,2021-05-05
France,FRA,2021-02-14,3087026,2365028,721998,11290,114126,4.53,3.47,1.06,1675,2021-05-05
France,FRA,2021-02-15,3198867,2401818,797049,111841,116411,4.69,3.52,1.17,1708,2021-05-05
France,FRA,2021-02-16,3344402,2450769,893633,145535,116210,4.91,3.6,1.31,1705,2021-05-05
France,FRA,2021-02-17,3501329,2499865,1001464,156927,116301,5.14,3.67,1.47,1707,2021-05-05
France,FRA,2021-02-18,3694135,2567207,1126928,192806,115942,5.42,3.77,1.65,1701,2021-05-05
France,FRA,2021-02-19,3848483,2630548,1217935,154348,116140,5.65,3.86,1.79,1704,2021-05-05
France,FRA,2021-02-20,3894005,2648412,1245593,45522,116896,5.71,3.89,1.83,1715,2021-05-05
France,FRA,2021-02-21,3902223,2651250,1250973,8218,116457,5.73,3.89,1.84,1709,2021-05-05
France,FRA,2021-02-22,4009191,2687481,1321710,106968,115761,5.88,3.94,1.94,1699,2021-05-05
France,FRA,2021-02-23,4144944,2739642,1405302,135753,114363,6.08,4.02,2.06,1678,2021-05-05
France,FRA,2021-02-24,4285231,2797354,1487877,140287,111986,6.29,4.1,2.18,1643,2021-05-05
France,FRA,2021-02-25,4471639,2895086,1576553,186408,111072,6.56,4.25,2.31,1630,2021-05-05
France,FRA,2021-02-26,4651474,3005925,1645549,179835,114713,6.83,4.41,2.41,1683,2021-05-05
France,FRA,2021-02-27,4724318,3056612,1667706,72844,118616,6.93,4.49,2.45,1741,2021-05-05
France,FRA,2021-02-28,4733529,3062245,1671284,9211,118758,6.95,4.49,2.45,1743,2021-05-05
France,FRA,2021-03-01,4848924,3125196,1723728,115395,119962,7.12,4.59,2.53,1760,2021-05-05
France,FRA,2021-03-02,5013800,3223720,1790080,164876,124122,7.36,4.73,2.63,1821,2021-05-05
France,FRA,2021-03-03,5190627,3336246,1854381,176827,129342,7.62,4.9,2.72,1898,2021-05-05
France,FRA,2021-03-04,5421864,3494382,1927482,231237,135746,7.96,5.13,2.83,1992,2021-05-05
France,FRA,2021-03-05,5678872,3690236,1988636,257008,146771,8.33,5.42,2.92,2154,2021-05-05
France,FRA,2021-03-06,5897818,3892462,2005356,218946,167643,8.65,5.71,2.94,2460,2021-05-05
France,FRA,2021-03-07,6019059,4011314,2007745,121241,183647,8.83,5.89,2.95,2695,2021-05-05
France,FRA,2021-03-08,6169838,4115242,2054596,150779,188702,9.05,6.04,3.01,2769,2021-05-05
France,FRA,2021-03-09,6392042,4283461,2108581,222204,196892,9.38,6.29,3.09,2889,2021-05-05
France,FRA,2021-03-10,6621872,4457625,2164247,229830,204464,9.72,6.54,3.18,3000,2021-05-05
France,FRA,2021-03-11,6922025,4694785,2227240,300153,214309,10.16,6.89,3.27,3145,2021-05-05
France,FRA,2021-03-12,7262617,4983465,2279152,340592,226249,10.66,7.31,3.34,3320,2021-05-05
France,FRA,2021-03-13,7503723,5209866,2293857,241106,229415,11.01,7.64,3.37,3366,2021-05-05
France,FRA,2021-03-14,7568100,5271797,2296303,64377,221292,11.11,7.74,3.37,3247,2021-05-05
France,FRA,2021-03-15,7752223,5426578,2325645,184123,226055,11.38,7.96,3.41,3317,2021-05-05
France,FRA,2021-03-16,7928178,5565482,2362696,175955,219448,11.63,8.17,3.47,3220,2021-05-05
France,FRA,2021-03-17,8111501,5712977,2398524,183323,212804,11.9,8.38,3.52,3123,2021-05-05
France,FRA,2021-03-18,8318716,5877481,2441235,207215,199527,12.21,8.62,3.58,2928,2021-05-05
France,FRA,2021-03-19,8579212,6103052,2476160,260496,188085,12.59,8.96,3.63,2760,2021-05-05
France,FRA,2021-03-20,8753989,6266996,2486993,174777,178609,12.85,9.2,3.65,2621,2021-05-05
France,FRA,2021-03-21,8804139,6315657,2488482,50150,176577,12.92,9.27,3.65,2591,2021-05-05
France,FRA,2021-03-22,9002476,6482097,2520379,198337,178608,13.21,9.51,3.7,2621,2021-05-05
France,FRA,2021-03-23,9289053,6727849,2561204,286577,194411,13.63,9.87,3.76,2853,2021-05-05
France,FRA,2021-03-24,9583452,6980098,2603354,294399,210279,14.06,10.24,3.82,3086,2021-05-05
France,FRA,2021-03-25,9963797,7316056,2647741,380345,235012,14.62,10.74,3.89,3449,2021-05-05
France,FRA,2021-03-26,10357441,7669303,2688138,393644,254033,15.2,11.25,3.94,3728,2021-05-05
France,FRA,2021-03-27,10566293,7861543,2704750,208852,258901,15.5,11.54,3.97,3799,2021-05-05
France,FRA,2021-03-28,10629214,7919750,2709464,62921,260725,15.6,11.62,3.98,3826,2021-05-05
France,FRA,2021-03-29,10880137,8119251,2760886,250923,268237,15.97,11.91,4.05,3936,2021-05-05
France,FRA,2021-03-30,11229664,8399868,2829796,349527,277230,16.48,12.33,4.15,4068,2021-05-05
France,FRA,2021-03-31,11560921,8657778,2903143,331257,282496,16.96,12.7,4.26,4145,2021-05-05
France,FRA,2021-04-01,11962103,8965524,2996579,401182,285472,17.55,13.16,4.4,4189,2021-05-05
France,FRA,2021-04-02,12333678,9241791,3091887,371575,282320,18.1,13.56,4.54,4143,2021-05-05
France,FRA,2021-04-03,12534698,9380457,3154241,201020,281201,18.39,13.76,4.63,4126,2021-05-05
France,FRA,2021-04-04,12598310,9425215,3173095,63612,281299,18.49,13.83,4.66,4128,2021-05-05
France,FRA,2021-04-05,12666675,9483812,3182863,68365,255220,18.59,13.92,4.67,3745,2021-05-05
France,FRA,2021-04-06,12991514,9695459,3296055,324839,251693,19.06,14.23,4.84,3693,2021-05-05
France,FRA,2021-04-07,13359624,9950027,3409597,368110,256958,19.6,14.6,5,3771,2021-05-05
France,FRA,2021-04-08,13810886,10279138,3531748,451262,264112,20.27,15.08,5.18,3876,2021-05-05
France,FRA,2021-04-09,14327472,10679984,3647488,516586,284828,21.02,15.67,5.35,4180,2021-05-05
France,FRA,2021-04-10,14618409,10888994,3729415,290937,297673,21.45,15.98,5.47,4368,2021-05-05
France,FRA,2021-04-11,14706575,10943671,3762904,88166,301181,21.58,16.06,5.52,4420,2021-05-05
France,FRA,2021-04-12,15052628,11175364,3877264,346053,340850,22.09,16.4,5.69,5002,2021-05-05
France,FRA,2021-04-13,15496669,11477726,4018943,444041,357879,22.74,16.84,5.9,5252,2021-05-05
France,FRA,2021-04-14,15921836,11764092,4157744,425167,366030,23.36,17.26,6.1,5371,2021-05-05
France,FRA,2021-04-15,16398858,12091247,4307611,477022,369710,24.06,17.74,6.32,5425,2021-05-05
France,FRA,2021-04-16,16876120,12422261,4453859,477262,364093,24.76,18.23,6.54,5343,2021-05-05
France,FRA,2021-04-17,17149897,12606926,4542971,273777,361641,25.17,18.5,6.67,5307,2021-05-05
France,FRA,2021-04-18,17235147,12656937,4578210,85250,361225,25.29,18.57,6.72,5301,2021-05-05
France,FRA,2021-04-19,17572729,12857576,4715153,337582,360014,25.79,18.87,6.92,5283,2021-05-05
France,FRA,2021-04-20,17991911,13105248,4886663,419182,356463,26.4,19.23,7.17,5231,2021-05-05
France,FRA,2021-04-21,18406822,13350287,5056535,414911,354998,27.01,19.59,7.42,5209,2021-05-05
France,FRA,2021-04-22,18877114,13630025,5247089,470292,354037,27.7,20,7.7,5195,2021-05-05
France,FRA,2021-04-23,19347206,13915906,5431761,470092,353012,28.39,20.42,7.97,5180,2021-05-05
France,FRA,2021-04-24,19644493,14102476,5544032,297287,356371,28.83,20.69,8.14,5229,2021-05-05
France,FRA,2021-04-25,19750233,14169634,5582728,105740,359298,28.98,20.79,8.19,5272,2021-05-05
France,FRA,2021-04-26,20121636,14382259,5744314,371403,364130,29.53,21.1,8.43,5343,2021-05-05
France,FRA,2021-04-27,20585242,14659622,5939890,463606,370476,30.21,21.51,8.72,5436,2021-05-05
France,FRA,2021-04-28,21056611,14950335,6130272,471369,378541,30.9,21.94,9,5555,2021-05-05
France,FRA,2021-04-29,21595209,15294872,6340122,538598,388299,31.69,22.44,9.3,5698,2021-05-05
France,FRA,2021-04-30,22137663,15655118,6541230,542454,398637,32.48,22.97,9.6,5850,2021-05-05
France,FRA,2021-05-01,22347331,15813482,6594378,209668,386120,32.79,23.2,9.68,5666,2021-05-05
France,FRA,2021-05-02,22473436,15902334,6632034,126105,389029,32.98,23.34,9.73,5709,2021-05-05
France,FRA,2021-05-03,22901122,16179085,6787838,427686,397069,33.61,23.74,9.96,5827,2021-05-05
France,FRA,2021-05-04,23421779,16481359,7014393,520657,405220,34.37,24.18,10.29,5946,2021-05-05
France,FRA,2021-05-05,23949989,16791193,7238601,528210,413340,35.14,24.64,10.62,6065,2021-05-05
Gabon,GAB,2021-03-22,0,0,NA,NA,NA,0,0,NA,NA,2021-04-23
Gabon,GAB,2021-03-23,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-24,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-25,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-26,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-27,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-28,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-29,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-30,NA,NA,NA,NA,33,NA,NA,NA,15,2021-04-23
Gabon,GAB,2021-03-31,301,301,NA,NA,33,0.01,0.01,NA,15,2021-04-23
Gabon,GAB,2021-04-01,NA,NA,NA,NA,181,NA,NA,NA,81,2021-04-23
Gabon,GAB,2021-04-02,2433,2433,NA,NA,328,0.11,0.11,NA,147,2021-04-23
